review_priority,suggested_action_code,source_system,source_db,owner,table_name,table_comment,num_rows_stats,inferred_domain_original,inferred_domain_refined,domain_refine_reason,column_count_in_current_file,has_primary_key,dependency_count,object_type,low_row_decision,low_row_reason,manual_decision,manual_note
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_PRIMEBILL,,0,财务,财务/总账,GL_ 总账凭证明细,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_PRINTITEM,,0,财务,财务/总账,GL_ 总账凭证明细,19,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_PRINTJOBUSER,,0,岗位/职务,财务/总账,GL_ 总账凭证明细,5,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_PRINTPAGENO,,0,财务,财务/总账,GL_ 总账凭证明细,10,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_QUERYCONDITION,,0,财务,财务/总账,GL_ 总账凭证明细,22,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_QUERYMODE,,0,财务,财务/总账,GL_ 总账凭证明细,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_QUERYSAVE,,0,财务,财务/总账,GL_ 总账凭证明细,7,false,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECEIPTLOG,,0,财务,财务/总账,GL_ 总账凭证明细,13,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECEIVELOG,,0,财务,财务/总账,GL_ 总账凭证明细,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILE,,0,财务,财务/总账,GL_ 总账凭证明细,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILECF,,0,财务,财务/总账,GL_ 总账凭证明细,15,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILEMEG,,0,财务,财务/总账,GL_ 总账凭证明细,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILEOCCUR,,0,财务,财务/总账,GL_ 总账凭证明细,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILERULE,,0,财务,财务/总账,GL_ 总账凭证明细,21,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILERULESUB,,0,财务,财务/总账,GL_ 总账凭证明细,24,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILESUB,,0,财务,财务/总账,GL_ 总账凭证明细,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILESUBJ,,0,财务,财务/总账,GL_ 总账凭证明细,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILEUNIT,,0,财务,财务/总账,GL_ 总账凭证明细,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCILEUNITSUB,,0,财务,财务/总账,GL_ 总账凭证明细,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONCONFSOA,,0,财务,财务/总账,GL_ 总账凭证明细,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONDETAIL,,0,财务,财务/总账,GL_ 总账凭证明细,32,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONMESSET,,0,财务,财务/总账,GL_ 总账凭证明细,4,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONOCCURSUB,,0,财务,财务/总账,GL_ 总账凭证明细,24,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECONVOUCHER,,0,财务,财务/总账,GL_ 总账凭证明细,19,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RECOTHERTMP,,0,财务,财务/总账,GL_ 总账凭证明细,22,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_RESUBJFREEVALUE,,0,财务,财务/总账,GL_ 总账凭证明细,39,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SETTING,,0,财务,财务/总账,GL_ 总账凭证明细,13,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SETTLEMAP,,0,财务,财务/总账,GL_ 总账凭证明细,22,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SOBLINK,,0,财务,财务/总账,GL_ 总账凭证明细,26,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_STYLEANDQUERY,,0,财务,财务/总账,GL_ 总账凭证明细,10,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SUBJFREEVALUE,,0,财务,财务/总账,GL_ 总账凭证明细,39,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SUBRELATION,,0,财务,财务/总账,GL_ 总账凭证明细,19,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SUBREL_ASS,,0,财务,财务/总账,GL_ 总账凭证明细,11,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_SUBTOASS,,0,财务,财务/总账,GL_ 总账凭证明细,11,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_TMP_TABLE,,,财务,财务/总账,GL_ 总账凭证明细,1,false,0,table,not_applied,,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_TMP_TABLE_DETAIL,,,财务,财务/总账,GL_ 总账凭证明细,1,false,0,table,not_applied,,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_TRANSPRODEF,,0,财务,财务/总账,GL_ 总账凭证明细,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_TRANSPROJECT,,0,财务,财务/总账,GL_ 总账凭证明细,14,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_TRANSRATE,,0,财务,财务/总账,GL_ 总账凭证明细,25,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_TRANSRATEDETAIL,,0,财务,财务/总账,GL_ 总账凭证明细,19,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VATDETAIL,,0,财务,财务/总账,GL_ 总账凭证明细,26,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VCHFREEVALUE,,0,财务,财务/总账,GL_ 总账凭证明细,10,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VERRATE,,0,财务,财务/总账,GL_ 总账凭证明细,7,false,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOUCHERBACKUP,,0,财务,财务/总账,GL_ 总账凭证明细,62,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOUCHERHAVEACCT,,0,财务,财务/总账,GL_ 总账凭证明细,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOUCHERMODE,,0,财务,财务/总账,GL_ 总账凭证明细,10,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOUCHERNOTHAVEACCT,,0,财务,财务/总账,GL_ 总账凭证明细,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOUCHKRULE,,0,财务,财务/总账,GL_ 总账凭证明细,24,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOURULEEXCEPTACCT,,0,财务,财务/总账,GL_ 总账凭证明细,5,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOURULEOTHERACCT,,0,财务,财务/总账,GL_ 总账凭证明细,7,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOURULESELFACCT,,0,财务,财务/总账,GL_ 总账凭证明细,7,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,GL_VOUTYPERULE,,0,财务,财务/总账,GL_ 总账凭证明细,7,true,0,table,keep,少行维度/分类根表,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_ADJCALCRANGE,,0,其他,财务/辅助账,IA_ 辅助账/明细账,23,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_ADJCALCRANGE_B,,0,其他,财务/辅助账,IA_ 辅助账/明细账,59,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_BEGINVARIANCES,,0,供应商/物资,财务/辅助账,IA_ 辅助账/明细账,10,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_BIZRELY,,0,其他,财务/辅助账,IA_ 辅助账/明细账,11,false,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_CALCRANGELOG,,0,其他,财务/辅助账,IA_ 辅助账/明细账,11,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_CYCLERELY,,0,其他,财务/辅助账,IA_ 辅助账/明细账,15,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_DIFFERENCERATE,,0,其他,财务/辅助账,IA_ 辅助账/明细账,11,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_GOODSLEDGER,,0,其他,财务/辅助账,IA_ 辅助账/明细账,89,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_GOODSMONTHNAB,,0,其他,财务/辅助账,IA_ 辅助账/明细账,18,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_GOODSNAB,,0,其他,财务/辅助账,IA_ 辅助账/明细账,17,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_HISDETAILLEDGER,,0,其他,财务/辅助账,IA_ 辅助账/明细账,178,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I3BILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,48,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I3BILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,108,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I5BILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,51,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I5BILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,94,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I8BILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,48,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I8BILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,94,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I9BILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,54,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_I9BILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,97,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IBBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,43,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IBBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,41,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IDBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,51,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IDBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,117,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IEBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,50,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IEBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,70,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IFBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,38,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IFBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,44,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IGBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,50,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IGBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,88,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IIBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,54,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IIBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,90,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IJBILL,,0,财务,财务/辅助账,IA_ 辅助账/明细账,54,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_IJBILL_B,,0,财务,财务/辅助账,IA_ 辅助账/明细账,92,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_PLANEDPRICE,,0,其他,财务/辅助账,IA_ 辅助账/明细账,42,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_PLANEDPRICE_B,,0,其他,财务/辅助账,IA_ 辅助账/明细账,31,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_PRICEMODELOG,,0,其他,财务/辅助账,IA_ 辅助账/明细账,12,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_RELYORDER,,0,其他,财务/辅助账,IA_ 辅助账/明细账,10,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_STOCKCAPITAL,,0,供应商/物资,财务/辅助账,IA_ 辅助账/明细账,9,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,IA_TEMP_MATERIALBILL,,,人员,财务/辅助账,IA_ 辅助账/明细账,2,false,0,table,not_applied,,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_ACCOUNT_LAST,,0,用户账号,财务/成本,COST_ 成本核算,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_COSPAGENCY_B,,0,其他,财务/成本,COST_ 成本核算,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_COSPAGENCY_H,,0,其他,财务/成本,COST_ 成本核算,54,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_COSTCLASS_B,,0,字典/编码,财务/成本,COST_ 成本核算,7,true,0,table,keep,少行维度/分类根表,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_DEPTREF,,0,科室/组织,财务/成本,COST_ 成本核算,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_DEPTSPAGENCY_B,,0,科室/组织,财务/成本,COST_ 成本核算,33,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_DEPTSPAGENCY_H,,0,科室/组织,财务/成本,COST_ 成本核算,53,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_PERSRELATION,,0,其他,财务/成本,COST_ 成本核算,32,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_PROREF,,0,其他,财务/成本,COST_ 成本核算,36,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_REVENUE_B,,0,其他,财务/成本,COST_ 成本核算,30,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_REVENUE_H,,0,其他,财务/成本,COST_ 成本核算,52,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_SPDIRECTCO,,0,其他,财务/成本,COST_ 成本核算,40,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_SPRESULET_B,,0,其他,财务/成本,COST_ 成本核算,33,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,COST_SPRESULET_H,,0,其他,财务/成本,COST_ 成本核算,56,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_WORK_FINI,,0,财务,财务,,8,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AR_ESTIRECBILL,,0,财务,财务,,93,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AR_GATHERBILL,,0,财务,财务,,111,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AR_RECBILL,,0,财务,财务,,93,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_BILLACC_DAILYSUM,,0,财务,财务,,77,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_BILLACC_DETAIL,,0,财务,财务,,62,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_DEPOSITFINANCING,,0,财务,财务,,37,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_FINANCING,,0,财务,财务,,41,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_ABSTRACTBILL,,0,财务,财务,,6,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BILLBARCODERULEDIST,,0,财务,财务,,13,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BODYBILL,,0,财务,财务,,5,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_SUBBODYBILL,,0,财务,财务,,5,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CUSTFINANCE,,0,财务,财务,,48,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,CDM_CONTIABILL,,0,财务,财务,,75,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
P3,REVIEW_EMPTY,HRP,10.10.10.23:1521/hrpdb,HRPSEY656,CDM_CONTIABILL_B,,0,财务,财务,,62,true,0,table,drop,num_rows=0 < 10 且非字典/非关系种子,,
