system_code,source_code,relationship_id,source_db,from_table,from_columns,to_table,to_columns,join_condition,relationship_type,validation_status,validation_source,confidence,candidate_score,score_reasons,from_table_role,to_table_role,from_rows_stats,to_rows_stats,recommended_action
HIS_SOURCE,his_ready_10_10_10_15,CAND0399,10.10.10.15:1521/his,ORDADM.ORDERS_BK,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_BK.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_BK.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0402,10.10.10.15:1521/his,ORDADM.ORDERS_BK_PT,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_BK_PT.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_BK_PT.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,3789,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0405,10.10.10.15:1521/his,ORDADM.ORDERS_C0525325,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_C0525325.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_C0525325.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,16,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0408,10.10.10.15:1521/his,ORDADM.ORDERS_CANCEL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_CANCEL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_CANCEL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,7361,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0416,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BACKUP2025,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_BACKUP2025.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_BACKUP2025.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,49,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0419,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BK,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_BK.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_BK.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,77,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0422,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_C0525325,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_C0525325.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_C0525325.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0425,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_CANCEL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_CANCEL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_CANCEL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,3205,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0428,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0431,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_EXECUTE.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_EXECUTE.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,722,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0437,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILSC0525325,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_EXECUTE_DETAILSC0525325.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_EXECUTE_DETAILSC0525325.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,3,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0446,10.10.10.15:1521/his,ORDADM.ORDERS_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",candidate,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0449,10.10.10.15:1521/his,ORDADM.ORDER_BILLING_LOG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_BILLING_LOG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_BILLING_LOG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0458,10.10.10.15:1521/his,ORDADM.ORDER_ERROR_LOG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_ERROR_LOG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_ERROR_LOG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0461,10.10.10.15:1521/his,ORDADM.ORDER_SPLIT_LOG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDER_SPLIT_LOG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDER_SPLIT_LOG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C,33,"ORDER_NO,ORDER_SUB_NO,to_core_or_dim,large_to",excluded,core_fact,0,41033928,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0003,10.10.10.15:1521/his,COMM.DIAGNOSIS_JH,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,COMM.DIAGNOSIS_JH.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",dimension,core_fact,176113,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0005,10.10.10.15:1521/his,COMM.INFECTIOUS_DIAGNOSIS_DICT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,COMM.INFECTIOUS_DIAGNOSIS_DICT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",dimension,core_fact,1,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0007,10.10.10.15:1521/his,COMM.YIBAO,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,COMM.YIBAO.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",dimension,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0012,10.10.10.15:1521/his,DRUG_USER.INP_PATIENT_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,DRUG_USER.INP_PATIENT_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,157701,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0026,10.10.10.15:1521/his,EXAM.EXAM_IMAGE_INDEX,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,EXAM.EXAM_IMAGE_INDEX.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0037,10.10.10.15:1521/his,EXAM.EXAM_SHARINGCENTER_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,EXAM.EXAM_SHARINGCENTER_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,8894,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0039,10.10.10.15:1521/his,EXAM.TREAT_APPOINT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,EXAM.TREAT_APPOINT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0041,10.10.10.15:1521/his,EXAM.TREAT_APPOINT,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,EXAM.TREAT_APPOINT.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0045,10.10.10.15:1521/his,INPADM.ADT_LOG_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.ADT_LOG_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,13,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0047,10.10.10.15:1521/his,INPADM.ADT_LOG_C0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.ADT_LOG_C0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,7,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0049,10.10.10.15:1521/his,INPADM.BED_REC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.BED_REC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",dimension,core_fact,5162,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0052,10.10.10.15:1521/his,INPADM.BED_TRANS_LOG_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.BED_TRANS_LOG_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,18,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0054,10.10.10.15:1521/his,INPADM.BED_TRANS_LOG_C0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.BED_TRANS_LOG_C0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,7,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0056,10.10.10.15:1521/his,INPADM.CEQ$PATS_IN_HOSPITAL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.CEQ$PATS_IN_HOSPITAL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0058,10.10.10.15:1521/his,INPADM.CLG$PATS_IN_HOSPITAL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.CLG$PATS_IN_HOSPITAL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0059,10.10.10.15:1521/his,INPADM.CVR$PATS_IN_HOSPITAL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.CVR$PATS_IN_HOSPITAL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0060,10.10.10.15:1521/his,INPADM.ERROR_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.ERROR_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0061,10.10.10.15:1521/his,INPADM.LEND_BED_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.LEND_BED_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,194332,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0063,10.10.10.15:1521/his,INPADM.MEDICAL_QC_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.MEDICAL_QC_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0065,10.10.10.15:1521/his,INPADM.MEDICAL_QC_MSG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.MEDICAL_QC_MSG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,430946,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0067,10.10.10.15:1521/his,INPADM.ORDERS_GROUP_REC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.ORDERS_GROUP_REC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,1103,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0071,10.10.10.15:1521/his,INPADM.PATS_IN_HOSPITAL_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PATS_IN_HOSPITAL_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0073,10.10.10.15:1521/his,INPADM.PATS_IN_HOSPITAL_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PATS_IN_HOSPITAL_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,99,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0075,10.10.10.15:1521/his,INPADM.PATS_IN_HOSPITAL_C0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PATS_IN_HOSPITAL_C0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,1,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0077,10.10.10.15:1521/his,INPADM.PATS_IN_HOSPITAL_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PATS_IN_HOSPITAL_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0079,10.10.10.15:1521/his,INPADM.PATS_IN_TRANSFERRING,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PATS_IN_TRANSFERRING.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,51,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0080,10.10.10.15:1521/his,INPADM.PAT_VISIT_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PAT_VISIT_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,3,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0082,10.10.10.15:1521/his,INPADM.PRE_DISCHGED_PATS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PRE_DISCHGED_PATS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,132,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0084,10.10.10.15:1521/his,INPADM.PRE_TRANSFERRING_PATS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.PRE_TRANSFERRING_PATS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,3558,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0086,10.10.10.15:1521/his,INPADM.WAIT_BED_PATS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.WAIT_BED_PATS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",dimension,core_fact,0,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0087,10.10.10.15:1521/his,INPADM.WAIT_BED_PATS_NEW,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPADM.WAIT_BED_PATS_NEW.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",dimension,core_fact,335150,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0089,10.10.10.15:1521/his,INPBILL.BANK_TRANS_LISTS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPBILL.BANK_TRANS_LISTS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,414177,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0091,10.10.10.15:1521/his,INPBILL.BANK_TRANS_LISTS,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,INPBILL.BANK_TRANS_LISTS.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",candidate,core_fact,414177,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0092,10.10.10.15:1521/his,INPBILL.BILL_MISC_ITEM_PATCH,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPBILL.BILL_MISC_ITEM_PATCH.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,315,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0094,10.10.10.15:1521/his,INPBILL.DISPENSE_MEDICINE_APPLICATION,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPBILL.DISPENSE_MEDICINE_APPLICATION.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,4804,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0096,10.10.10.15:1521/his,INPBILL.INPBILL_ITEMPRICE_CHANGES_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPBILL.INPBILL_ITEMPRICE_CHANGES_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",excluded,core_fact,54918,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0104,10.10.10.15:1521/his,INPBILL.INP_BILL_DETAIL_1123,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPBILL.INP_BILL_DETAIL_1123.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,173,1905243,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0106,10.10.10.15:1521/his,INPBILL.INP_BILL_DETAIL_1123,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,INPBILL.INP_BILL_DETAIL_1123.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C,29,"RCPT_NO,to_core_or_dim,large_to,cross_owner",candidate,core_fact,173,9802063,keep_candidate
HIS_SOURCE,his_ready_10_10_10_15,CAND0107,10.10.10.15:1521/his,INPBILL.INP_BILL_DETAIL_112302,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,INPBILL.INP_BILL_DETAIL_112302.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C,29,"PATIENT_ID,to_core_or_dim,large_to,cross_owner",candidate,core_fact,55,1905243,keep_candidate
