系统名称,库名,Schema,表名,表中文名,表备注,来源文件名称,来源文件章节,数据库实际备注,文档备注,文档与实际库是否一致,业务域,表类型,数据粒度,总行数,活跃度判断,核心字段,候选主键,候选关联字段,是否纳入数据资产,是否进入数据治理系统,确认状态,判断依据,需要人工确认的问题
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_GENERATION,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,60,待活跃度统计,DICT_FILE_NAME,DICT_FILE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_PHONE_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,LETTER,LETTER,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_BL_DIAG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一条诊断,38145,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_DIAG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一条诊断,38145,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,90,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_OPERATION_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,14646,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_WBSS_DIAG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一条诊断,842,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_RCPT_FEE_DICT,门诊收据费用分类字典,门诊收据费用分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,门诊收据费用分类字典,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一张收据/结算或一条收费明细,23,待活跃度统计,FEE_CLASS_CODE,FEE_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_RCPT_FEE_FACTDICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一张收据/结算或一条收费明细,0,待活跃度统计,FEE_FACTCODE,FEE_FACTCODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_RCPT_FEE_VS_FACTCODE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一张收据/结算或一条收费明细,0,待活跃度统计,FEE_CLASS_CODE,FEE_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_CLASS_DICT,入院方式字典,入院方式字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,入院方式字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,4,待活跃度统计,PATIENT_CLASS_CODE,PATIENT_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_FROM_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,0,待活跃度统计,PATIENT_FROM_CODE,PATIENT_FROM_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_ID_REF,病人标识号引用表,病人标识号引用表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病人标识号引用表,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,38,待活跃度统计,TABLE_NAME+COLUMN_NAME,TABLE_NAME+COLUMN_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_SOURCE_DICT,病人来源字典,病人来源字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病人来源字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,3,待活跃度统计,PATIENT_SOURCE_CODE,PATIENT_SOURCE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_STATUS_CHG_DICT,病人状态变化字典,病人状态变化字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病人状态变化字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,16,待活跃度统计,PATIENT_STATUS_CHG_CODE,PATIENT_STATUS_CHG_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_STATUS_DICT,病情状态字典,病情状态字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病情状态字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,3,待活跃度统计,PATIENT_STATUS_CODE,PATIENT_STATUS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PAT_ADM_CONDITION_DICT,入院病情字典,入院病情字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,入院病情字典,待从原始表结构文档逐表精确回填,待确认,住院就诊,字典表,一行一个字典项,3,待活跃度统计,PAT_CONDITION_CODE,PAT_CONDITION_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PAY_WAY_DICT,支付方式字典,支付方式字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,支付方式字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,37,待活跃度统计,PAY_WAY_CODE,PAY_WAY_CODE,ORDER_NO,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PERFORM_DEFAULT_SCHEDULE,医嘱执行缺省时间表,医嘱执行缺省时间表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医嘱执行缺省时间表,待从原始表结构文档逐表精确回填,待确认,医嘱,字典表,一行一个字典项,242,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PERFORM_DEPT,价表项目执行科室,价表项目执行科室,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,价表项目执行科室,待从原始表结构文档逐表精确回填,待确认,科室字典,字典表,一行一个字典项,2277,待活跃度统计,ITEM_CLASS+ITEM_CODE+PERFORMED_BY,ITEM_CLASS+ITEM_CODE+PERFORMED_BY,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PERFORM_FREQ_DICT,医嘱执行频率字典,医嘱执行频率字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医嘱执行频率字典,待从原始表结构文档逐表精确回填,待确认,医嘱,字典表,一行一个字典项,57,待活跃度统计,FREQ_DESC,FREQ_DESC,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PREPAYMENT_VS_DIAGNOSIS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,6980,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PREPAY_TRANS_TYPE_DICT,预交金操作类型字典,预交金操作类型字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,预交金操作类型字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,4,待活跃度统计,TRANSACT_TYPE_CODE,TRANSACT_TYPE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRESC_CLASS,中药处方医生途径说明,中药处方医生途径说明,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,中药处方医生途径说明,待从原始表结构文档逐表精确回填,待确认,处方,字典表,一行一个字典项,10,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_ITEM_NAME_DICT,价表项目名称字典,价表项目名称字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,价表项目名称字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,45622,待活跃度统计,ITEM_CLASS+ITEM_NAME+ITEM_CODE,ITEM_CLASS+ITEM_NAME+ITEM_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_ITEM_NAME_DICT2,价表项目名称字典,价表项目名称字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,价表项目名称字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,176,待活跃度统计,ITEM_CLASS+ITEM_NAME+ITEM_CODE,ITEM_CLASS+ITEM_NAME+ITEM_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_ITEM_NAME_DICT_20250630,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,24,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST,价表,价表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,价表,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,100018,待活跃度统计,ITEM_CLASS+ITEM_CODE+ITEM_SPEC+UNITS+START_DATE,ITEM_CLASS+ITEM_CODE+ITEM_SPEC+UNITS+START_DATE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_20250630,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,24,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_20260121,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,95764,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_STOP_20210520,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,134,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_X,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,0,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRICE_LIST_X1,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,0,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,QA_EVENT_TYPE_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,5,待活跃度统计,QA_EVENT_TYPE,QA_EVENT_TYPE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,QC_MSG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,5,待活跃度统计,QC_MSG_CODE+SCORE_TYPE,QC_MSG_CODE+SCORE_TYPE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,QUEUE_SEAT_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,ID,ID,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,QY_POPEDOM,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,RECK_ITEM_CLASS_DICT,核算项目分类字典,核算项目分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,核算项目分类字典,待从原始表结构文档逐表精确回填,待确认,项目字典,字典表,一行一个字典项,31,待活跃度统计,CLASS_CODE,CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,REGIST_MODE_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,0,待活跃度统计,MODE_CODE,MODE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,REGIST_PAY_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,3,待活跃度统计,CARD_CODE,CARD_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,RELATIONSHIP_DICT,社会关系字典,社会关系字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,社会关系字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,25,待活跃度统计,RELATIONSHIP_CODE,RELATIONSHIP_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,RELATIONSHIP_DICT_NEW,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,25,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_DEPT_DICT,责任科室与HIS科室对照字典,责任科室与HIS科室对照字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,责任科室与HIS科室对照字典,待从原始表结构文档逐表精确回填,待确认,科室字典,字典表,一行一个字典项,117,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_JOB_CLASS_DICT,责任组人员岗位字典,责任组人员岗位字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,责任组人员岗位字典,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,8,待活跃度统计,JOB_CLASS,JOB_CLASS,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,RESPON_VS_HIS_DEPT,责任科室与HIS科室对照字典,责任科室与HIS科室对照字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,责任科室与HIS科室对照字典,待从原始表结构文档逐表精确回填,待确认,科室字典,字典表,一行一个字典项,59,待活跃度统计,RESPON_DEPT_CODE+HIS_DEPT_CODE,RESPON_DEPT_CODE+HIS_DEPT_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,ROOM_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,3,待活跃度统计,ROOM_CODE,ROOM_CODE,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SECURITY_APPS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,APPLICATION,APPLICATION,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SECURITY_GROUPINGS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,145,待活跃度统计,GROUP_NAME+APPLICATION,GROUP_NAME+APPLICATION,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SECURITY_INFO,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,4955,待活跃度统计,APPLICATION+WINDOW+CONTROL+GROUP_NAME,APPLICATION+WINDOW+CONTROL+GROUP_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SECURITY_INFO_PRG,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,APPLICATION+RIGHT+GROUP_NAME,APPLICATION+GROUP_NAME+RIGHT,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SECURITY_RIGHT_DESCRIPTION,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,APPLICATION+RIGHT,APPLICATION+RIGHT,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SECURITY_USERS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,5025,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SETTLE_TRANS_TYPE_DICT,结算操作类型字典,结算操作类型字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,结算操作类型字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一张收据/结算或一条收费明细,3,待活跃度统计,TRANSACT_TYPE_CODE,TRANSACT_TYPE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SEX_DICT,门诊病案字典,门诊病案字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,门诊病案字典,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,4,待活跃度统计,SEX_NAME,SEX_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPARE_MEDICINES_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,32,待活跃度统计,,需要验证,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPECIAL_CLINIC_DICT,门诊专科字典,门诊专科字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,门诊专科字典,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,0,待活跃度统计,SPECIAL_CLINIC_NAME,SPECIAL_CLINIC_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPECIAL_CLINIC_PRICE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,0,待活跃度统计,CLINIC_TYPE,CLINIC_TYPE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,SPECIMAN_DICT,标本字典,标本字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,标本字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,240,待活跃度统计,SPECIMAN_CODE,SPECIMAN_CODE,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT,工作人员字典,工作人员字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,工作人员字典,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,4196,待活跃度统计,,需要验证,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_20231206,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,3776,待活跃度统计,,需要验证,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_BAK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,0,待活跃度统计,,需要验证,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_BAK_2,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,0,待活跃度统计,,需要验证,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_DICT_TITLE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,106,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_GROUP_CLASS_DICT,工作组类字典,工作组类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,工作组类字典,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,15,待活跃度统计,GROUP_CLASS,GROUP_CLASS,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_GROUP_DICT,工作组字典,工作组字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,工作组字典,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,558,待活跃度统计,GROUP_CLASS+GROUP_CODE,GROUP_CLASS+GROUP_CODE,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,STAFF_IN_CONTRACT,合同单位人员分类情况,合同单位人员分类情况,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,合同单位人员分类情况,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,0,待活跃度统计,UNIT_CODE+IDENTITY,UNIT_CODE+IDENTITY,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
